School ID,School Name,Network ,SQRP Total Points Earned,SY 2017-2018 SQRP Rating,SY 2017-2018 Accountability Status,National School Growth Percentile - Reading,,,,National School Growth Percentile - Math,,,,Percent of Students Meeting/Exceeding National Average Growth Norms,,,,African-American Growth Percentile - Reading,,,,Hispanic Growth Percentile - Reading,,,,English Learner Growth Percentile - Reading,,,,Diverse Learner Growth Percentile - Reading,,,,African-American Growth Percentile - Math,,,,Hispanic Growth Percentile - Math,,,,English Learner Growth Percentile - Math,,,,Diverse Learner Growth Percentile - Math,,,,National School Attainment %ile - Reading (Grades 3-8),,,,National School Attainment %ile - Math (Grades 3-8),,,,National School Attainment %ile - Reading (Grade 2),,,,National School Attainment %ile - Math (Grade 2),,,,Average Daily Attendance Rate (Grades K-8),,,"My Voice, My School 5 Essentials Survey",,,Data Quality Index Score,,
,,,,,,Score,Part. Rate,Points,Weight,Score,Part. Rate,Points,Weight,Score,Part. Rate,Points,Weight,Score,Part. Rate,Points,Weight,Score,Part. Rate,Points,Weight,Score,Part. Rate,Points,Weight,Score,Part. Rate,Points,Weight,Score,Part. Rate,Points,Weight,Score,Part. Rate,Points,Weight,Score,Part. Rate,Points,Weight,Score,Part. Rate,Points,Weight,Score,Part. Rate,Points,Weight,Score,Part. Rate,Points,Weight,Score,Part. Rate,Points,Weight,Score,Part. Rate,Points,Weight,Score ,Points,Weight,Score ,Points,Weight,Score ,Points,Weight
610082,MOUNT GREENWOOD,ISP,4.3,Level 1+,Good Standing,56,100,3,17.5,75,100,4,17.5,64.2,100,4,10,,,,,46,100,3,1.25,,,,,6,100,1,1.25,,,,,77,100,5,1.25,,,,,6,100,1,1.25,97,100,5,5,96,100,5,5,98,100,5,2.5,97,100,5,2.5,96.1,5,20,Well Organized,5,10,99.9,5,5
610083,BEARD,Network 1,,Inability to Rate,Good Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,2,,Well Organized,5,,99.8,5,
610084,KELLER,Network 10,4.8,Level 1+,Good Standing,86,100,4,18.75,99,100,5,18.75,82.3,100,5,10,64,100,4,1.25,,,,,,,,,,,,,98,100,5,1.25,,,,,,,,,,,,,99,100,5,5,99,100,5,5,99,100,5,2.5,99,100,5,2.5,97.5,5,20,Well Organized,5,10,99.7,5,5
610086,MOUNT VERNON,Network 13,3.2,Level 2+,Good Standing,76,100,4,17.5,57,100,3,17.5,54.1,100,3,10,76,100,5,1.25,,,,,,,,,38,100,3,1.25,57,100,4,1.25,,,,,,,,,31,100,3,1.25,30,100,2,5,29,100,2,5,49,100,3,2.5,56,100,3,2.5,93.6,2,20,Well Organized,5,10,99.5,5,5
610087,BLAIR,Network 10,,Inability to Rate,Good Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.6,1,,Well Organized,5,,99.2,5,
610088,MOZART,Network 4,3.6,Level 1,Good Standing,82,100,4,16.25,70,100,4,16.25,62.6,100,4,10,,,,,82,100,5,1.25,87,100,5,1.25,86,100,5,1.25,,,,,72,100,5,1.25,47,100,3,1.25,39,100,3,1.25,50,100,3,5,38,100,2,5,14,100,2,2.5,5,100,1,2.5,95.9,4,20,Partially Organized,2,10,99.4,5,5
610089,MURPHY,Network 1,3.7,Level 1,Good Standing,81,100,4,16.25,53,100,3,16.25,57.4,100,3,10,,,,,76,100,5,1.25,64,100,4,1.25,88,100,5,1.25,,,,,53,100,4,1.25,40,100,3,1.25,47,100,3,1.25,68,100,3,5,55,100,3,5,92,100,5,2.5,66,100,3,2.5,95.7,4,20,Organized,4,10,99.7,5,5
610090,MURRAY,Network 9,3.6,Level 1,Good Standing,62,100,3,17.5,70,100,4,17.5,61.3,100,4,10,62,100,4,1.25,,,,,,,,,3,100,1,1.25,68,100,4,1.25,,,,,,,,,2,100,1,1.25,72,100,4,5,55,100,3,5,84,100,4,2.5,59,100,3,2.5,96.1,5,20,Not Yet Organized,1,10,99.7,5,5
610091,BROWN R,Network 13,4.1,Level 1+,Good Standing,92,100,5,18.75,85,100,4,18.75,63.8,100,4,10,92,100,5,1.25,,,,,,,,,,,,,85,100,5,1.25,,,,,,,,,,,,,63,100,3,5,42,100,3,5,31,100,2,2.5,47,100,3,2.5,95.8,4,20,Well Organized,5,10,98.5,4,5
610092,NASH,Network 3,3.5,Level 1,Good Standing,42,99,3,18.75,69,99,3,18.75,51.8,99,3,10,42,99,3,1.25,,,,,,,,,,,,,69,99,4,1.25,,,,,,,,,,,,,53,99,3,5,50,99,3,5,19,95,2,2.5,17,98,2,2.5,95.6,4,20,Well Organized,5,10,99.4,5,5
610093,NEIL,Network 12,2.6,Inability to Rate,Intensive Support,64,96,3,17.5,40,96,3,17.5,46.2,96,2,10,66,96,4,1.25,,,,,,,,,91,96,5,1.25,42,96,3,1.25,,,,,,,,,35,96,3,1.25,16,96,2,5,8,96,1,5,42,95,3,2.5,21,95,2,2.5,92.1,2,20,Partially Organized,2,10,100,5,5
610094,NETTELHORST,Network 4,3.7,Level 1,Good Standing,66,100,3,16.25,69,100,3,16.25,60.5,100,4,10,19,100,2,1.25,71,100,5,1.25,,,,,30,100,3,1.25,13,100,2,1.25,48,100,3,1.25,,,,,11,100,2,1.25,91,100,5,5,78,100,4,5,96,100,5,2.5,82,99,4,2.5,95.2,4,20,Organized,4,10,99.9,5,5
610095,NEWBERRY,Network 4,3.9,Level 1,Good Standing,66,100,3,16.25,80,100,4,16.25,63.9,100,4,10,58,100,4,1.25,60,100,4,1.25,,,,,30,100,3,1.25,57,100,4,1.25,86,100,5,1.25,,,,,12,100,2,1.25,87,100,4,5,79,100,4,5,89,100,4,2.5,64,100,3,2.5,95.5,4,20,Well Organized,5,10,99.6,5,5
610096,NIGHTINGALE,ISP,3.7,Level 1,Good Standing,70,100,4,16.25,65,100,3,16.25,58.7,100,3,10,,,,,68,100,4,1.25,93,100,5,1.25,87,100,5,1.25,,,,,65,100,4,1.25,81,100,5,1.25,82,100,5,1.25,61,100,3,5,63,100,3,5,39,96,2,2.5,11,99,2,2.5,95.8,4,20,Well Organized,5,10,99.8,5,5
610097,NIXON,Network 4,2.8,Level 2,Provisional Support,38,100,2,16.25,34,100,2,17.5,47.7,100,2,10,,,,,36,100,3,1.25,40,100,3,1.25,17,100,2,1.25,,,,,35,100,3,1.25,19,100,2,1.25,,,,,17,100,2,5,18,100,2,5,23,99,2,2.5,27,100,2,2.5,95.6,4,20,Organized,4,10,100,5,5
610098,NOBEL,ISP,3.6,Level 1,Good Standing,92,100,5,15,61,100,3,15,60.5,100,4,10,94,100,5,1.25,92,100,5,1.25,87,100,5,1.25,68,100,4,1.25,68,100,4,1.25,60,100,4,1.25,25,100,2,1.25,3,100,1,1.25,57,100,3,5,45,100,3,5,6,99,1,2.5,11,100,2,2.5,94.8,3,20,Organized,4,10,99.4,5,5
610099,NORWOOD PARK,Network 1,3.9,Level 1+,Good Standing,46,100,3,18.75,60,100,3,18.75,58.8,100,3,10,,,,,34,100,3,1.25,,,,,,,,,,,,,45,100,3,1.25,,,,,,,,,95,100,5,5,95,100,5,5,96,100,5,2.5,90,100,5,2.5,96.4,5,20,Organized,4,10,100,5,5
610100,WEST PARK,Network 5,2,Level 2,Intensive Support,60,100,3,16.25,6,100,1,16.25,43.9,100,2,10,54,100,4,1.25,64,100,4,1.25,,,,,2,100,1,1.25,4,100,1,1.25,6,100,1,1.25,,,,,1,100,1,1.25,31,100,2,5,17,100,2,5,11,100,2,2.5,6,100,1,2.5,93.9,2,20,Not Yet Organized,1,10,99.6,5,5
610102,OGLESBY,Network 11,2.7,Level 2,Intensive Support,54,100,3,17.5,40,99,3,17.5,47.7,100,2,10,54,100,4,1.25,,,,,,,,,73,100,5,1.25,40,99,3,1.25,,,,,,,,,53,99,4,1.25,14,100,2,5,6,99,1,5,5,100,1,2.5,4,99,1,2.5,94.4,3,20,Partially Organized,2,10,98.9,4,5
610103,OKEEFFE,AUSL,2.8,Level 2,Intensive Support,56,100,3,17.5,24,100,2,17.5,48.5,100,2,10,56,100,4,1.25,,,,,,,,,50,100,4,1.25,24,100,2,1.25,,,,,,,,,9,100,1,1.25,33,100,2,5,28,100,2,5,7,100,1,2.5,12,100,2,2.5,94.5,3,20,Well Organized,5,10,99.8,5,5
610104,ONAHAN,Network 1,4.1,Level 1+,Good Standing,76,100,4,17.5,86,100,4,17.5,67.9,100,4,10,,,,,79,100,5,1.25,,,,,40,100,3,1.25,,,,,87,100,5,1.25,,,,,47,100,3,1.25,89,100,4,5,89,100,4,5,70,100,4,2.5,65,100,3,2.5,95.3,4,20,Well Organized,5,10,99.9,5,5
610105,ORIOLE PARK,Network 1,4.2,Level 1+,Good Standing,76,100,4,17.5,85,100,4,17.5,67.7,100,4,10,,,,,64,100,4,1.25,,,,,66,100,4,1.25,,,,,89,100,5,1.25,,,,,43,100,3,1.25,95,100,5,5,92,100,5,5,93,100,5,2.5,74,100,4,2.5,95.9,4,20,Organized,4,10,99.9,5,5
610106,PICCOLO,AUSL,4.1,Level 1+,Good Standing,76,100,4,16.25,80,100,4,16.25,61.2,100,4,10,68,100,4,1.25,82,100,5,1.25,,,,,8,100,1,1.25,77,100,5,1.25,77,100,5,1.25,,,,,91,100,5,1.25,35,100,2,5,49,100,3,5,26,100,2,2.5,16,100,2,2.5,96.2,5,20,Well Organized,5,10,99.6,5,5
610107,OTIS,Network 6,3,Level 2+,Good Standing,62,98,3,16.25,43,98,3,16.25,51.9,98,3,10,54,98,4,1.25,60,99,4,1.25,,,,,10,98,2,1.25,17,98,2,1.25,52,99,4,1.25,,,,,18,98,2,1.25,45,98,3,5,33,98,2,5,45,100,3,2.5,18,100,2,2.5,94.2,3,20,Moderately Organized,3,10,99.9,5,5
610108,OTOOLE,Network 11,3.4,Level 2+,Good Standing,79,100,4,17.5,35,100,2,17.5,51.7,100,3,10,78,100,5,1.25,,,,,,,,,18,100,2,1.25,32,100,3,1.25,,,,,,,,,65,100,4,1.25,25,100,2,5,21,100,2,5,12,100,2,2.5,14,100,2,2.5,95.6,4,20,Well Organized,5,10,99.4,5,5
610109,OWEN,Network 10,3.7,Level 1,Good Standing,56,99,3,18.75,47,99,3,18.75,57.8,99,3,10,58,99,4,1.25,,,,,,,,,,,,,45,99,3,1.25,,,,,,,,,,,,,79,99,4,5,49,99,3,5,71,100,4,2.5,36,100,2,2.5,96.4,5,20,Organized,4,10,99.4,5,5
610110,WELLS ES,Network 9,2.9,Level 2,Provisional Support,85,100,4,18.75,35,100,2,18.75,55.3,100,3,10,86,100,5,1.25,,,,,,,,,,,,,37,100,3,1.25,,,,,,,,,,,,,55,100,3,5,36,100,2,5,52,100,3,2.5,20,100,2,2.5,94.3,3,20,Partially Organized,2,10,97.6,4,5
610111,PALMER,Network 1,4.1,Level 1+,Good Standing,78,100,4,16.25,85,100,4,16.25,65.5,100,4,10,,,,,75,100,5,1.25,70,100,5,1.25,62,100,4,1.25,,,,,83,100,5,1.25,90,100,5,1.25,90,100,5,1.25,76,100,4,5,74,100,4,5,78,100,4,2.5,68,100,3,2.5,95.2,4,20,Organized,4,10,99.6,5,5
610112,PARKER,Network 11,3.8,Level 1,Provisional Support,92,99,5,18.75,83,100,4,18.75,61.6,100,4,10,92,99,5,1.25,,,,,,,,,,,,,83,100,5,1.25,,,,,,,,,,,,,38,99,2,5,26,100,2,5,18,96,2,2.5,26,98,2,2.5,94.5,3,20,Organized,4,10,99.6,5,5
610115,PARK MANOR,Network 12,3.6,Level 1,Good Standing,58,100,3,18.75,52,100,3,18.75,55.1,100,3,10,58,100,4,1.25,,,,,,,,,,,,,50,100,4,1.25,,,,,,,,,,,,,37,100,2,5,32,100,2,5,36,100,2,2.5,17,100,2,2.5,96.4,5,20,Well Organized,5,10,99.9,5,5
610116,PARKSIDE,Network 12,4.4,Level 1+,Good Standing,98,100,5,18.75,90,100,5,18.75,65.4,100,4,10,98,100,5,1.25,,,,,,,,,,,,,91,100,5,1.25,,,,,,,,,,,,,65,100,3,5,54,100,3,5,42,100,3,2.5,77,97,4,2.5,95.6,4,20,Well Organized,5,10,99.5,5,5
610117,PASTEUR,ISP,3.9,Level 1,Good Standing,79,99,4,17.5,70,100,4,17.5,60.8,100,4,10,,,,,78,99,5,1.25,48,99,3,1.25,,,,,,,,,70,100,5,1.25,80,100,5,1.25,,,,,52,99,3,5,59,100,3,5,51,100,3,2.5,66,100,3,2.5,95.1,4,20,Organized,4,10,100,5,5
610120,PECK,ISP,3.5,Level 1,Good Standing,58,100,3,17.5,48,100,3,17.5,52.7,100,3,10,,,,,54,100,4,1.25,42,100,3,1.25,,,,,,,,,47,100,3,1.25,61,100,4,1.25,,,,,64,100,3,5,48,100,3,5,49,100,3,2.5,25,100,2,2.5,95.8,4,20,Well Organized,5,10,99.2,5,5
610121,IRVING,Network 6,3.2,Level 2+,Good Standing,70,100,4,16.25,24,100,2,16.25,50.9,100,3,10,60,100,4,1.25,90,100,5,1.25,,,,,62,100,4,1.25,17,100,2,1.25,50,100,4,1.25,,,,,1,100,1,1.25,52,100,3,5,36,100,2,5,48,100,3,2.5,48,100,3,2.5,94.3,3,20,Organized,4,10,99.8,5,5
610122,PEIRCE,Network 2,3.6,Level 1,Good Standing,66,100,3,16.25,65,100,3,16.25,58.9,100,3,10,75,100,5,1.25,62,100,4,1.25,,,,,58,100,4,1.25,50,100,4,1.25,55,100,4,1.25,,,,,32,100,3,1.25,79,100,4,5,65,100,3,5,78,100,4,2.5,59,100,3,2.5,95.9,4,20,Organized,4,10,100,5,5
610123,PENN,Network 5,2.6,Level 2,Provisional Support,40,98,3,17.5,4,98,1,17.5,43.5,98,2,10,40,98,3,1.25,,,,,,,,,32,98,3,1.25,4,98,1,1.25,,,,,,,,,3,98,1,1.25,32,98,2,5,20,98,2,5,1,95,1,2.5,1,95,1,2.5,94.8,3,20,Well Organized,5,10,99.6,5,5
610124,WASHINGTON H ES,Network 12,2.4,Level 2,Provisional Support,12,100,2,17.5,7,100,1,17.5,41.2,100,2,10,12,100,2,1.25,,,,,,,,,1,100,1,1.25,8,100,1,1.25,,,,,,,,,1,100,1,1.25,21,100,2,5,20,100,2,5,46,100,3,2.5,15,100,2,2.5,94.9,3,20,Organized,4,10,99.9,5,5
610125,RUIZ,Network 7,3.1,Level 2+,Good Standing,75,100,4,16.25,47,100,3,16.25,57.2,100,3,10,,,,,75,100,5,1.25,78,100,5,1.25,30,100,3,1.25,,,,,48,100,3,1.25,43,100,3,1.25,9,100,1,1.25,54,100,3,5,43,100,3,5,17,97,2,2.5,14,100,2,2.5,93.4,2,20,Organized,4,10,99.8,5,5
610126,PERSHING,Network 9,2.8,Level 2,Provisional Support,30,100,2,17.5,30,100,2,17.5,47.7,100,2,10,32,100,3,1.25,,,,,,,,,68,100,4,1.25,31,100,3,1.25,,,,,,,,,30,100,3,1.25,50,100,3,5,34,100,2,5,58,100,3,2.5,37,100,2,2.5,95.3,4,20,Moderately Organized,3,10,99.6,5,5
610127,PETERSON,Network 1,3.8,Level 1,Good Standing,68,100,3,16.25,66,100,3,16.25,60,100,4,10,,,,,38,100,3,1.25,68,100,4,1.25,12,100,2,1.25,,,,,58,100,4,1.25,84,100,5,1.25,11,100,2,1.25,78,100,4,5,73,100,4,5,88,100,4,2.5,66,100,3,2.5,95.8,4,20,Well Organized,5,10,99.8,5,5
610128,GARVEY,Network 13,3.1,Level 2+,Good Standing,68,100,3,18.75,40,100,3,18.75,54.7,100,3,10,68,100,4,1.25,,,,,,,,,,,,,40,100,3,1.25,,,,,,,,,,,,,74,100,4,5,35,100,2,5,45,100,3,2.5,52,100,3,2.5,93.7,2,20,Well Organized,5,10,100,5,5
610129,PICKARD,Network 7,4.6,Level 1+,Good Standing,79,100,4,17.5,93,100,5,17.5,64.1,100,4,10,,,,,81,100,5,1.25,52,100,4,1.25,,,,,,,,,93,100,5,1.25,99,100,5,1.25,,,,,76,100,4,5,89,100,4,5,82,100,4,2.5,82,100,4,2.5,96.6,5,20,Well Organized,5,10,100,5,5
610130,PIRIE,Network 12,3.7,Level 1,Good Standing,75,100,4,18.75,75,100,4,18.75,58.5,100,3,10,78,100,5,1.25,,,,,,,,,,,,,76,100,5,1.25,,,,,,,,,,,,,41,100,3,5,31,100,2,5,74,98,4,2.5,50,98,3,2.5,94.9,3,20,Well Organized,5,10,99.2,5,5
610131,PLAMONDON,Network 5,4.6,Level 1+,Good Standing,97,99,5,18.75,96,99,5,18.75,65.3,99,4,10,,,,,97,99,5,1.25,,,,,,,,,,,,,99,99,5,1.25,,,,,,,,,67,99,3,5,55,99,3,5,60,100,3,2.5,67,100,3,2.5,96,5,20,Well Organized,5,10,100,5,5
610132,POE,Network 13,4.1,Level 1+,Good Standing,58,100,3,18.75,72,100,4,18.75,64.4,100,4,10,58,100,4,1.25,,,,,,,,,,,,,70,100,5,1.25,,,,,,,,,,,,,99,100,5,5,99,100,5,5,99,100,5,2.5,99,100,5,2.5,97.6,5,20,Moderately Organized,3,10,100,5,5
610133,WARD L,Network 5,1.4,Level 3,Intensive Support,5,100,1,17.5,5,100,1,17.5,36.3,100,1,10,4,100,1,1.25,,,,,,,,,1,100,1,1.25,4,100,1,1.25,,,,,,,,,1,100,1,1.25,21,100,2,5,14,100,2,5,1,100,1,2.5,1,100,1,2.5,91.6,1,20,Partially Organized,2,10,99.5,5,5
610135,PORTAGE PARK,Network 1,3.9,Level 1,Good Standing,81,100,4,17.5,68,100,3,17.5,61.1,100,4,10,,,,,78,100,5,1.25,,,,,79,100,5,1.25,,,,,61,100,4,1.25,,,,,81,100,5,1.25,76,100,4,5,53,100,3,5,52,95,3,2.5,38,95,2,2.5,95.3,4,20,Well Organized,5,10,99.8,5,5
610136,PRESCOTT,Network 4,4.2,Level 1+,Good Standing,64,100,3,17.5,93,100,5,17.5,67,100,4,10,85,100,5,1.25,58,100,4,1.25,,,,,,,,,87,100,5,1.25,84,100,5,1.25,,,,,,,,,91,100,5,5,89,100,4,5,85,100,4,2.5,75,100,4,2.5,95.9,4,20,Well Organized,5,10,100,5,5
610137,PRUSSING,Network 1,4.1,Level 1+,Good Standing,79,100,4,16.25,87,100,4,16.25,66,100,4,10,,,,,81,100,5,1.25,62,100,4,1.25,73,100,5,1.25,,,,,78,100,5,1.25,94,100,5,1.25,27,100,2,1.25,83,100,4,5,83,100,4,5,84,100,4,2.5,89,100,4,2.5,95.1,4,20,Organized,4,10,99.6,5,5
610138,PULASKI,Network 6,4.5,Level 1+,Good Standing,79,100,4,16.25,86,100,4,16.25,68.3,100,4,10,,,,,78,100,5,1.25,90,100,5,1.25,85,100,5,1.25,,,,,84,100,5,1.25,92,100,5,1.25,89,100,5,1.25,90,100,5,5,85,100,4,5,80,100,4,2.5,76,100,4,2.5,96.3,5,20,Well Organized,5,10,99.6,5,5
610139,PULLMAN,Network 13,4.4,Level 1+,Good Standing,76,100,4,17.5,91,100,5,17.5,59.3,100,3,10,71,100,5,1.25,,,,,,,,,83,100,5,1.25,89,100,5,1.25,,,,,,,,,94,100,5,1.25,72,100,4,5,53,100,3,5,79,100,4,2.5,84,100,4,2.5,96.4,5,20,Well Organized,5,10,99.9,5,5
610141,RAVENSWOOD,Network 2,4.9,Level 1+,Good Standing,95,100,5,16.25,97,100,5,16.25,75.7,100,5,10,92,100,5,1.25,94,100,5,1.25,,,,,97,100,5,1.25,98,100,5,1.25,94,100,5,1.25,,,,,95,100,5,1.25,94,100,5,5,90,100,5,5,64,100,3,2.5,50,100,3,2.5,96.1,5,20,Well Organized,5,10,99.7,5,5
610142,RAY,Network 9,3.3,Level 2+,Good Standing,58,100,3,17.5,69,100,3,17.5,59.6,100,3,10,56,100,4,1.25,,,,,,,,,6,100,1,1.25,63,100,4,1.25,,,,,,,,,47,100,3,1.25,71,100,4,5,66,100,3,5,62,100,3,2.5,48,99,3,2.5,94.8,3,20,Organized,4,10,99.4,5,5
610143,REAVIS,Network 9,4.3,Level 1+,Good Standing,98,100,5,18.75,93,100,5,18.75,72.3,100,5,10,99,100,5,1.25,,,,,,,,,,,,,95,100,5,1.25,,,,,,,,,,,,,46,100,3,5,40,100,3,5,55,100,3,2.5,25,100,2,2.5,94.8,3,20,Well Organized,5,10,99.8,5,5
610144,REILLY,Network 4,3.6,Level 1,Good Standing,70,100,4,16.25,35,100,2,16.25,52.4,100,3,10,,,,,70,100,5,1.25,71,100,5,1.25,99,100,5,1.25,,,,,34,100,3,1.25,42,100,3,1.25,12,100,2,1.25,49,100,3,5,39,100,2,5,63,100,3,2.5,18,99,2,2.5,96.3,5,20,Organized,4,10,99.8,5,5
610145,REINBERG,Network 1,3.9,Level 1,Good Standing,78,100,4,16.25,68,100,3,16.25,60.5,100,4,10,,,,,71,100,5,1.25,81,100,5,1.25,79,100,5,1.25,,,,,58,100,4,1.25,66,100,4,1.25,35,100,3,1.25,72,100,4,5,62,100,3,5,80,100,4,2.5,72,100,4,2.5,95,4,20,Organized,4,10,99,5,5
610146,REVERE,Network 12,2.9,Level 2,Provisional Support,56,99,3,18.75,24,98,2,18.75,46.8,98,2,10,56,99,4,1.25,,,,,,,,,,,,,24,98,2,1.25,,,,,,,,,,,,,43,99,3,5,21,98,2,5,19,95,2,2.5,21,96,2,2.5,94.4,3,20,Well Organized,5,10,99.4,5,5
610147,ROGERS,Network 2,4.6,Level 1+,Good Standing,82,100,4,15,93,100,5,15,70.5,100,5,10,86,100,5,1.25,79,100,5,1.25,99,100,5,1.25,88,100,5,1.25,93,100,5,1.25,88,100,5,1.25,98,100,5,1.25,85,100,5,1.25,91,100,5,5,86,100,4,5,95,100,5,2.5,86,100,4,2.5,95.2,4,20,Well Organized,5,10,99.8,5,5
610148,CHAVEZ,ISP,4.7,Level 1+,Good Standing,83,100,4,17.5,94,100,5,17.5,71,100,5,10,,,,,83,100,5,1.25,78,100,5,1.25,,,,,,,,,94,100,5,1.25,99,100,5,1.25,,,,,76,100,4,5,95,100,5,5,75,96,4,2.5,62,96,3,2.5,96.8,5,20,Well Organized,5,10,99.9,5,5
610152,RUGGLES,Network 12,3.9,Level 1,Good Standing,99,100,5,17.5,88,100,4,17.5,67.9,100,4,10,99,100,5,1.25,,,,,,,,,99,100,5,1.25,88,100,5,1.25,,,,,,,,,89,100,5,1.25,81,100,4,5,52,100,3,5,10,100,2,2.5,14,100,2,2.5,94.9,3,20,Organized,4,10,99.8,5,5
610153,RYDER,Network 11,3.6,Level 1,Good Standing,81,98,4,17.5,19,98,2,17.5,47.4,98,2,10,81,98,5,1.25,,,,,,,,,99,98,5,1.25,19,98,2,1.25,,,,,,,,,15,98,2,1.25,42,98,3,5,27,98,2,5,81,100,4,2.5,73,100,4,2.5,96.8,5,20,Well Organized,5,10,99.5,5,5
610155,SAUGANASH,Network 1,4.3,Level 1+,Good Standing,73,100,4,17.5,78,100,4,17.5,68.5,100,4,10,,,,,79,100,5,1.25,,,,,8,100,1,1.25,,,,,61,100,4,1.25,,,,,40,100,3,1.25,98,100,5,5,97,100,5,5,97,100,5,2.5,99,100,5,2.5,95.9,4,20,Well Organized,5,10,100,5,5
610157,SAWYER,Network 8,2.7,Level 2,Provisional Support,56,100,3,16.25,19,100,2,16.25,48.5,100,2,10,,,,,54,100,4,1.25,36,100,3,1.25,30,100,3,1.25,,,,,19,100,2,1.25,3,100,1,1.25,2,100,1,1.25,57,100,3,5,38,100,2,5,38,85,1,2.5,39,85,1,2.5,95.6,4,20,Partially Organized,2,10,99.5,5,5
610158,SAYRE,Network 3,2.9,Level 2,Provisional Support,70,100,4,16.25,39,100,2,16.25,55.6,100,3,10,56,100,4,1.25,75,100,5,1.25,,,,,2,100,1,1.25,18,100,2,1.25,43,100,3,1.25,,,,,1,100,1,1.25,63,100,3,5,41,100,3,5,70,100,4,2.5,71,100,4,2.5,94.7,3,20,Not Yet Organized,1,10,99,5,5
610159,SCAMMON,Network 1,4,Level 1+,Good Standing,93,100,5,16.25,90,100,5,16.25,68.1,100,4,10,,,,,94,100,5,1.25,99,100,5,1.25,48,100,3,1.25,,,,,91,100,5,1.25,94,100,5,1.25,17,100,2,1.25,69,100,3,5,69,100,3,5,34,100,2,2.5,33,100,2,2.5,94.8,3,20,Organized,4,10,100,5,5
610163,STOCK,Network 1,,Inability to Rate,Good Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Well Organized,5,,99.8,5,
610165,SCHUBERT,Network 3,3.6,Level 1,Good Standing,64,100,3,17.5,63,100,3,17.5,55.1,100,3,10,,,,,64,100,4,1.25,34,100,3,1.25,,,,,,,,,65,100,4,1.25,57,100,4,1.25,,,,,57,100,3,5,55,100,3,5,71,99,4,2.5,60,99,3,2.5,95.3,4,20,Well Organized,5,10,100,5,5
610167,SEWARD,Network 8,3.5,Level 1,Good Standing,68,100,3,17.5,52,100,3,17.5,53.9,100,3,10,,,,,68,100,4,1.25,62,100,4,1.25,,,,,,,,,50,100,4,1.25,24,100,2,1.25,,,,,47,100,3,5,33,100,2,5,25,100,2,2.5,14,100,2,2.5,96.1,5,20,Organized,4,10,99.7,5,5
610170,COLUMBIA EXPLORERS,Network 8,4.4,Level 1+,Good Standing,85,100,4,16.25,77,100,4,16.25,67.1,100,4,10,,,,,86,100,5,1.25,87,100,5,1.25,82,100,5,1.25,,,,,77,100,5,1.25,69,100,4,1.25,70,100,5,1.25,78,100,4,5,77,100,4,5,69,99,3,2.5,65,99,3,2.5,96.8,5,20,Well Organized,5,10,99.9,5,5
610171,MIRELES,Network 12,3.5,Level 1,Good Standing,95,100,5,16.25,75,100,4,16.25,61.3,100,4,10,98,100,5,1.25,92,100,5,1.25,,,,,99,100,5,1.25,77,100,5,1.25,76,100,5,1.25,,,,,82,100,5,1.25,39,100,2,5,26,100,2,5,41,100,3,2.5,21,100,2,2.5,93.7,2,20,Moderately Organized,3,10,99.9,5,5
610172,SHERMAN,AUSL,3,Level 2+,Good Standing,56,100,3,18.75,1,100,1,18.75,41.9,100,2,10,52,100,4,1.25,,,,,,,,,,,,,1,100,1,1.25,,,,,,,,,,,,,28,100,2,5,21,100,2,5,3,96,1,2.5,10,95,2,2.5,96.3,5,20,Well Organized,5,10,100,5,5
610173,SHERWOOD,Network 11,4.1,Level 1+,Good Standing,82,100,4,17.5,66,100,3,17.5,55.7,100,3,10,85,100,5,1.25,,,,,,,,,99,100,5,1.25,69,100,4,1.25,,,,,,,,,97,100,5,1.25,91,100,5,5,82,100,4,5,85,100,4,2.5,78,100,4,2.5,96.7,5,20,Organized,4,10,99.9,5,5
610174,SHIELDS,Network 8,3.5,Level 1,Good Standing,64,100,3,17.5,61,100,3,17.5,54.2,100,3,10,,,,,64,100,4,1.25,38,100,3,1.25,,,,,,,,,61,100,4,1.25,39,100,3,1.25,,,,,48,100,3,5,42,100,3,5,30,100,2,2.5,22,100,2,2.5,95.8,4,20,Well Organized,5,10,100,5,5
610175,SHOESMITH,Network 9,4,Level 1+,Good Standing,76,100,4,18.75,80,100,4,18.75,62.3,100,4,10,73,100,5,1.25,,,,,,,,,,,,,78,100,5,1.25,,,,,,,,,,,,,72,100,4,5,60,100,3,5,31,100,2,2.5,19,100,2,2.5,95.5,4,20,Well Organized,5,10,99.7,5,5
610176,SHOOP,Network 13,3.8,Level 1,Good Standing,54,99,3,17.5,95,100,5,17.5,58.3,100,3,10,54,99,4,1.25,,,,,,,,,30,99,3,1.25,95,100,5,1.25,,,,,,,,,99,100,5,1.25,35,99,2,5,59,100,3,5,34,98,2,2.5,55,100,3,2.5,95.4,4,20,Well Organized,5,10,99.9,5,5
